case_id,merchant_id,customer_id,domain,amount,decline_reason,attempts_used,account_age_days,previous_failures,previous_recoveries,prior_recovery_rate,day_of_week,hour,issuer,bin_bucket,fatigue_score,treatment,recovered,time_to_recovery_hours
case_013dcfe23a25,merch_voyage_air,cust_556229,travel,9397.82,upi_pin_timeout,2,37,1,2,0.6667,6,6,ICICI,classic,0.3329,no_action,0,
case_0340394e317f,merch_data_weave,cust_240345,b2b_saas,3181.0,authentication_failed,4,254,1,0,0.0,3,17,OTHER,classic,0.8063,retry_only,0,
case_046b363178d8,merch_trend_hub,cust_379272,ecommerce,1260.0,insufficient_funds,1,78,2,1,0.3333,2,3,SBI,platinum,0.2232,incentive_link,0,
case_0398ff9e8c54,merch_dev_stack,cust_658845,b2b_saas,8114.74,upi_pin_timeout,1,4,2,0,0.0,5,7,HDFC,platinum,0.3638,no_action,0,
case_00b4d5cf73e7,merch_trend_hub,cust_875109,ecommerce,11266.98,authentication_failed,2,40,1,0,0.0,5,1,AXIS,classic,0.3885,email,0,
case_02577867b5b3,merch_skill_core,cust_601844,education,8444.81,upi_pin_timeout,1,254,1,0,0.0,1,23,CITI,upi_standard,0.2711,voice_call,0,
case_02de2b99089d,merch_stay_luxe,cust_565186,travel,16906.33,user_cancelled_checkout,1,46,3,3,0.5,5,20,AXIS,upi_standard,0.3207,voice_call,1,0.66
case_0235460e7c08,merch_urban_mart,cust_748180,ecommerce,1642.5,technical_gateway_error,2,155,3,1,0.25,0,0,SBI,platinum,0.521,email,0,
case_04da737490e1,merch_style_kart,cust_513911,ecommerce,1862.98,authentication_failed,4,14,1,1,0.5,2,2,SBI,classic,0.6023,whatsapp_nudge,0,
case_015a60ea49f9,merch_stay_luxe,cust_334279,travel,4971.43,technical_gateway_error,3,126,0,0,0.0,1,22,AXIS,platinum,0.5569,retry_only,0,
case_05d1dd439ea5,merch_style_kart,cust_975442,ecommerce,788.69,card_limit_exceeded,1,406,0,0,0.0,6,2,KOTAK,classic,0.1937,voice_call,0,
case_03f9e21d86b0,merch_chef_cart,cust_182870,food_delivery,647.36,upi_pin_timeout,3,111,0,0,0.0,1,7,SBI,signature,0.6419,whatsapp_nudge,0,
case_03984df26d51,merch_news_wire,cust_303948,subscription,629.56,authentication_failed,2,270,3,4,0.5714,6,4,HDFC,upi_standard,0.5874,incentive_link,0,
case_017c6d2a3e5f,merch_feast_now,cust_870845,food_delivery,161.46,bank_downtime,2,187,1,1,0.5,4,7,SBI,platinum,0.4053,retry_only,1,0.22
case_00cf86f5ba32,merch_feast_now,cust_655170,food_delivery,369.34,upi_pin_timeout,2,73,5,2,0.2857,0,23,AXIS,classic,0.9777,no_action,1,23.04
case_014e68777fea,merch_trend_hub,cust_791315,ecommerce,4417.78,insufficient_funds,1,374,0,0,0.0,0,11,SBI,platinum,0.0972,no_action,0,
case_023c8898755c,merch_voyage_air,cust_904131,travel,4128.9,insufficient_funds,1,310,1,2,0.6667,3,19,HDFC,rupay,0.1337,no_action,0,
case_02cac458ae8e,merch_skytrip,cust_171722,travel,6529.45,insufficient_funds,1,65,3,1,0.25,3,0,HDFC,classic,0.4289,no_action,0,
case_03e206b79b9c,merch_cloud_scale,cust_944726,b2b_saas,19199.38,card_limit_exceeded,2,477,0,0,0.0,3,13,HDFC,classic,0.3101,incentive_link,1,0.23
case_041e66ca47cf,merch_nexus_quest,cust_784201,gaming,49.36,insufficient_funds,2,193,0,0,0.0,6,5,HDFC,rupay,0.349,voice_call,0,
case_05dbcb835c17,merch_nexus_quest,cust_895128,gaming,873.67,authentication_failed,2,156,1,0,0.0,0,23,ICICI,signature,0.506,email,0,
case_05539a076ec6,merch_voyage_air,cust_540384,travel,12198.62,technical_gateway_error,1,481,1,0,0.0,6,19,HDFC,rupay,0.3606,whatsapp_nudge,0,
case_0580ab0da29d,merch_news_wire,cust_566759,subscription,1776.9,technical_gateway_error,1,101,1,1,0.5,5,0,KOTAK,corporate,0.0798,retry_only,0,
case_00eca7706958,merch_edupath,cust_628306,education,13850.77,insufficient_funds,3,36,3,1,0.25,6,18,CITI,upi_standard,0.8851,email,0,
case_05c19b9aa652,merch_data_weave,cust_737143,b2b_saas,7253.8,authentication_failed,4,95,4,2,0.3333,1,8,AXIS,upi_standard,1.0,email,1,8.07
case_02eae3a1ac56,merch_flow_ops,cust_448746,b2b_saas,6273.01,insufficient_funds,1,21,1,0,0.0,0,16,KOTAK,classic,0.0781,email,0,
case_020aa274625a,merch_style_kart,cust_338600,ecommerce,5049.66,authentication_failed,1,197,2,1,0.3333,2,10,KOTAK,corporate,0.3562,voice_call,0,
case_017d3fe0a641,merch_urban_mart,cust_725723,ecommerce,1105.2,insufficient_funds,3,65,2,0,0.0,1,3,HDFC,classic,0.7343,whatsapp_nudge,0,
case_03745b14bf08,merch_dev_stack,cust_632621,b2b_saas,9959.28,authentication_failed,1,115,0,0,0.0,3,1,CITI,classic,0.1105,whatsapp_nudge,0,
case_04feb1655d70,merch_data_weave,cust_641422,b2b_saas,25132.84,technical_gateway_error,4,10,1,1,0.5,4,1,ICICI,platinum,0.706,no_action,1,32.11
case_036256775dd6,merch_edupath,cust_253567,education,4941.95,technical_gateway_error,1,85,1,1,0.5,3,7,SBI,upi_standard,0.2123,retry_only,0,
case_0369c78e0983,merch_style_kart,cust_646010,ecommerce,532.25,technical_gateway_error,1,132,0,0,0.0,0,21,ICICI,classic,0.2651,voice_call,0,
case_0268470cab7d,merch_stay_luxe,cust_521130,travel,6123.58,authentication_failed,2,8,1,1,0.5,1,2,HDFC,platinum,0.5198,retry_only,0,
case_049352e9260d,merch_play_arena,cust_983097,gaming,924.74,authentication_failed,1,217,2,2,0.5,6,15,CITI,rupay,0.3496,no_action,1,2.13
case_0247aa6c5645,merch_style_kart,cust_348483,ecommerce,892.15,bank_downtime,2,186,0,1,1.0,5,0,HDFC,classic,0.1779,retry_only,1,0.07
case_00b7b2ca27db,merch_stay_luxe,cust_191008,travel,3638.79,insufficient_funds,1,179,2,1,0.3333,6,7,SBI,classic,0.1544,whatsapp_nudge,0,
case_0477d8de5e02,merch_fit_box,cust_622136,subscription,600.66,upi_pin_timeout,1,232,1,1,0.5,3,7,KOTAK,platinum,0.3079,email,0,
case_0401c976b51d,merch_play_arena,cust_547749,gaming,732.68,upi_pin_timeout,1,409,0,0,0.0,5,10,HDFC,upi_standard,0.1158,email,0,
case_058a1ed72381,merch_skill_core,cust_472214,education,1426.73,authentication_failed,4,172,2,0,0.0,5,8,HDFC,classic,0.9436,incentive_link,0,
case_0440763086dd,merch_feast_now,cust_675210,food_delivery,307.23,technical_gateway_error,2,160,0,1,1.0,5,8,OTHER,upi_standard,0.1569,incentive_link,1,12.63
case_05c4bbf05914,merch_skytrip,cust_872477,travel,6342.26,technical_gateway_error,1,270,2,0,0.0,6,4,HDFC,upi_standard,0.4231,email,1,4.09
case_03cdac4245e8,merch_urban_mart,cust_804787,ecommerce,8344.65,insufficient_funds,1,181,0,1,1.0,0,6,CITI,classic,0.0386,no_action,0,
case_01e761e18b4e,merch_skytrip,cust_947368,travel,62474.59,authentication_failed,1,203,1,0,0.0,5,22,ICICI,rupay,0.1801,voice_call,0,
case_01923f4055a3,merch_play_arena,cust_253102,gaming,180.5,insufficient_funds,2,194,0,0,0.0,4,18,HDFC,upi_standard,0.3245,email,1,6.68
case_00ccd5de193e,merch_blitz_retail,cust_535101,ecommerce,1107.91,insufficient_funds,1,85,2,0,0.0,3,23,HDFC,signature,0.4302,whatsapp_nudge,1,0.37
case_0438a9565e7d,merch_game_loot,cust_612221,gaming,370.93,bank_downtime,2,388,0,0,0.0,4,3,AXIS,classic,0.3963,incentive_link,0,
case_042516463fa2,merch_flow_ops,cust_742945,b2b_saas,6981.18,authentication_failed,1,25,2,2,0.5,5,11,ICICI,classic,0.2092,voice_call,0,
case_021eb159bca0,merch_game_loot,cust_362994,gaming,534.61,card_limit_exceeded,1,128,3,1,0.25,0,12,CITI,classic,0.3241,email,0,
case_00b289359296,merch_style_kart,cust_954997,ecommerce,14946.79,authentication_failed,1,268,3,1,0.25,5,20,HDFC,platinum,0.3965,voice_call,1,1.98
case_0303194d0011,merch_acad_plus,cust_652418,education,804.61,technical_gateway_error,1,32,0,0,0.0,4,19,ICICI,corporate,0.2023,voice_call,0,
case_046f47c35edf,merch_acad_plus,cust_934809,education,14247.77,insufficient_funds,2,372,2,1,0.3333,0,10,HDFC,classic,0.5314,email,1,1.56
case_045eea4c1f32,merch_chef_cart,cust_552167,food_delivery,184.28,bank_downtime,2,197,1,1,0.5,5,14,ICICI,platinum,0.2535,whatsapp_nudge,1,0.26
case_00eafa8f9ac9,merch_cloud_scale,cust_689632,b2b_saas,8591.97,upi_pin_timeout,1,181,0,1,1.0,1,12,HDFC,classic,0.0,whatsapp_nudge,0,
case_04373eeb18fc,merch_data_weave,cust_354342,b2b_saas,33077.94,technical_gateway_error,1,12,2,1,0.3333,1,6,ICICI,platinum,0.2191,whatsapp_nudge,0,
case_00eb8b8953bf,merch_edupath,cust_604178,education,3070.45,insufficient_funds,4,260,2,1,0.3333,4,12,AXIS,platinum,0.845,no_action,0,
case_00b059c80d69,merch_dev_stack,cust_624088,b2b_saas,6571.06,card_limit_exceeded,1,789,3,1,0.25,5,19,ICICI,classic,0.4479,incentive_link,1,1.15
case_0475fceb1945,merch_data_weave,cust_199153,b2b_saas,5861.72,bank_downtime,1,379,1,1,0.5,2,4,HDFC,classic,0.1774,whatsapp_nudge,0,
case_04e7c231898c,merch_feast_now,cust_974945,food_delivery,544.83,card_limit_exceeded,1,12,1,1,0.5,6,2,OTHER,corporate,0.2456,whatsapp_nudge,0,
case_05d8dd9a1b1e,merch_stay_luxe,cust_875858,travel,16764.98,technical_gateway_error,2,54,2,0,0.0,4,23,HDFC,rupay,0.6012,no_action,0,
case_00cdce031115,merch_skill_core,cust_256878,education,8690.15,card_limit_exceeded,1,64,1,0,0.0,4,14,HDFC,signature,0.3884,retry_only,0,
case_01be32f79e90,merch_dev_stack,cust_284178,b2b_saas,13661.25,card_limit_exceeded,1,184,0,0,0.0,4,18,ICICI,upi_standard,0.1649,email,1,0.7
case_01b1056f7823,merch_nexus_quest,cust_580397,gaming,145.41,technical_gateway_error,4,264,2,1,0.3333,0,18,OTHER,corporate,0.9588,voice_call,0,
case_0194fce6182d,merch_data_weave,cust_176435,b2b_saas,2567.18,card_limit_exceeded,2,422,2,1,0.3333,6,13,ICICI,classic,0.507,voice_call,0,
case_02a4e36668fd,merch_trend_hub,cust_743291,ecommerce,3254.09,insufficient_funds,4,11,0,0,0.0,4,20,SBI,classic,0.7386,whatsapp_nudge,0,
case_03915d7c0e7c,merch_chef_cart,cust_437076,food_delivery,465.17,insufficient_funds,3,225,1,1,0.5,2,10,HDFC,classic,0.5734,whatsapp_nudge,1,0.16
case_02598b1e1ce5,merch_nexus_quest,cust_873987,gaming,210.94,authentication_failed,1,356,1,2,0.6667,4,4,ICICI,upi_standard,0.1262,incentive_link,0,
case_024dd3293c14,merch_style_kart,cust_670084,ecommerce,1268.18,insufficient_funds,1,53,2,1,0.3333,5,9,KOTAK,upi_standard,0.3697,email,0,
case_01c2d280780b,merch_blitz_retail,cust_982615,ecommerce,1340.25,authentication_failed,4,70,2,1,0.3333,2,20,ICICI,rupay,0.8504,whatsapp_nudge,0,
case_038ea5c364ab,merch_acad_plus,cust_659616,education,19594.26,user_cancelled_checkout,3,274,0,0,0.0,4,8,SBI,classic,0.4553,voice_call,0,
case_05c0d3826396,merch_play_arena,cust_994791,gaming,800.38,insufficient_funds,1,111,4,0,0.0,2,0,SBI,rupay,0.5327,no_action,0,
case_04c987bb8657,merch_skytrip,cust_541206,travel,6704.42,bank_downtime,4,209,3,2,0.4,1,22,AXIS,rupay,1.0,incentive_link,0,
case_056cef904eb2,merch_voyage_air,cust_662278,travel,10202.04,technical_gateway_error,1,48,1,1,0.5,3,6,HDFC,platinum,0.251,retry_only,1,0.12
case_0523a3922cf6,merch_acad_plus,cust_521456,education,3198.61,upi_pin_timeout,2,46,1,0,0.0,0,14,AXIS,rupay,0.4101,voice_call,0,
case_00e5b8d87469,merch_quick_bite,cust_165150,food_delivery,293.86,card_limit_exceeded,1,168,2,1,0.3333,3,13,ICICI,upi_standard,0.436,whatsapp_nudge,0,
case_04c1f2f6bf65,merch_edupath,cust_292763,education,5119.09,authentication_failed,2,118,0,1,1.0,1,5,HDFC,upi_standard,0.1262,voice_call,0,
case_01d4849caf31,merch_blitz_retail,cust_218197,ecommerce,3293.79,user_cancelled_checkout,2,471,1,1,0.5,4,6,ICICI,upi_standard,0.3888,whatsapp_nudge,1,0.21
case_058924bc55ff,merch_stay_luxe,cust_165824,travel,12186.77,upi_pin_timeout,1,62,4,3,0.4286,0,15,ICICI,platinum,0.4328,whatsapp_nudge,0,
case_0391789490b2,merch_skill_core,cust_554573,education,7589.96,authentication_failed,2,3,2,2,0.5,0,8,HDFC,signature,0.4843,whatsapp_nudge,0,
case_040a42b02b44,merch_news_wire,cust_116216,subscription,535.52,technical_gateway_error,1,295,1,1,0.5,3,14,OTHER,classic,0.2768,retry_only,0,
case_0300f55a1720,merch_blitz_retail,cust_163886,ecommerce,5175.47,upi_pin_timeout,2,1141,2,0,0.0,5,5,HDFC,rupay,0.5972,email,0,
case_040e71d67a98,merch_voyage_air,cust_918058,travel,1432.16,bank_downtime,1,155,1,1,0.5,0,6,ICICI,rupay,0.211,retry_only,1,0.22
case_057ecb510c43,merch_trend_hub,cust_619049,ecommerce,1969.37,bank_downtime,1,160,1,1,0.5,2,0,SBI,rupay,0.2301,no_action,0,
case_04c85ad286f2,merch_voyage_air,cust_544786,travel,16495.11,technical_gateway_error,1,403,0,1,1.0,2,23,ICICI,rupay,0.2226,voice_call,0,
case_0369b83b77ba,merch_blitz_retail,cust_676213,ecommerce,1717.81,technical_gateway_error,3,574,1,1,0.5,5,18,SBI,signature,0.7327,whatsapp_nudge,0,
case_05918f011461,merch_blitz_retail,cust_395683,ecommerce,1387.57,authentication_failed,1,80,4,4,0.5,5,8,HDFC,platinum,0.4772,whatsapp_nudge,1,0.33
case_0564ea7ebb47,merch_trend_hub,cust_968829,ecommerce,1472.61,user_cancelled_checkout,1,93,1,1,0.5,2,15,HDFC,upi_standard,0.2765,voice_call,0,
case_02f5b6cf5277,merch_style_kart,cust_763725,ecommerce,2129.78,insufficient_funds,1,89,2,1,0.3333,5,9,ICICI,upi_standard,0.2901,incentive_link,0,
case_036d2fa71289,merch_data_weave,cust_932625,b2b_saas,9478.59,card_limit_exceeded,2,110,0,1,1.0,2,7,ICICI,platinum,0.1531,whatsapp_nudge,0,
case_00ed4f921c44,merch_blitz_retail,cust_920222,ecommerce,1441.0,insufficient_funds,1,214,1,0,0.0,0,9,SBI,classic,0.3776,whatsapp_nudge,0,
case_03757dc7bb92,merch_voyage_air,cust_131612,travel,7181.92,insufficient_funds,2,407,0,0,0.0,4,22,HDFC,platinum,0.3957,incentive_link,0,
case_04f4bdc21895,merch_trend_hub,cust_242247,ecommerce,1619.19,authentication_failed,1,202,2,1,0.3333,3,4,ICICI,platinum,0.3419,whatsapp_nudge,0,
case_03231d7c8269,merch_style_kart,cust_887667,ecommerce,5802.78,insufficient_funds,1,87,2,0,0.0,5,12,HDFC,platinum,0.3917,retry_only,0,
case_0510045271fc,merch_nexus_quest,cust_286021,gaming,802.88,upi_pin_timeout,2,291,1,2,0.6667,4,1,ICICI,classic,0.2985,whatsapp_nudge,1,0.25
case_04379d1b794d,merch_trend_hub,cust_968082,ecommerce,2155.39,technical_gateway_error,1,188,4,1,0.2,1,6,SBI,platinum,0.6365,whatsapp_nudge,0,
case_0212597ca2a2,merch_game_loot,cust_189522,gaming,90.96,card_limit_exceeded,4,101,1,2,0.6667,2,10,ICICI,platinum,0.5944,no_action,0,
case_03939b334f76,merch_acad_plus,cust_629733,education,5478.24,upi_pin_timeout,3,72,2,0,0.0,0,18,SBI,upi_standard,0.7705,no_action,0,
case_04ccf588a95e,merch_urban_mart,cust_411777,ecommerce,1149.66,insufficient_funds,2,48,4,1,0.2,4,1,SBI,upi_standard,0.6854,retry_only,0,
case_0130d7cc858a,merch_dev_stack,cust_729794,b2b_saas,6779.26,authentication_failed,1,144,2,1,0.3333,4,0,OTHER,classic,0.273,email,1,2.92
case_05aeebde79d0,merch_urban_mart,cust_590870,ecommerce,395.67,technical_gateway_error,1,39,3,2,0.4,3,10,HDFC,platinum,0.3163,whatsapp_nudge,1,0.41
case_00ee2e4409a7,merch_chef_cart,cust_921973,food_delivery,765.42,bank_downtime,1,114,1,1,0.5,6,14,AXIS,classic,0.3739,whatsapp_nudge,0,
case_048f1e9b29d9,merch_dev_stack,cust_512362,b2b_saas,8179.48,authentication_failed,1,302,3,0,0.0,6,11,SBI,classic,0.3962,voice_call,0,
case_0417564658c4,merch_skill_core,cust_214417,education,1139.45,insufficient_funds,1,215,2,1,0.3333,2,20,AXIS,upi_standard,0.2374,incentive_link,1,1.49
case_05e27383201a,merch_nexus_quest,cust_296491,gaming,453.23,upi_pin_timeout,3,948,1,0,0.0,4,21,HDFC,platinum,0.6773,whatsapp_nudge,0,
case_0492f4709991,merch_urban_mart,cust_907765,ecommerce,3481.66,authentication_failed,2,32,3,2,0.4,5,2,SBI,classic,0.5521,voice_call,0,
case_036f0adf84f8,merch_dev_stack,cust_763147,b2b_saas,21680.93,upi_pin_timeout,1,117,2,0,0.0,3,23,CITI,upi_standard,0.5794,no_action,0,
case_01314d13c302,merch_urban_mart,cust_655913,ecommerce,1017.03,authentication_failed,2,7,2,0,0.0,1,0,CITI,signature,0.5994,email,0,
case_02265c239640,merch_urban_mart,cust_467042,ecommerce,1397.25,insufficient_funds,2,31,2,1,0.3333,1,4,SBI,signature,0.6029,voice_call,0,
case_0410b31ac214,merch_trend_hub,cust_145095,ecommerce,6494.8,upi_pin_timeout,1,590,1,1,0.5,5,19,HDFC,upi_standard,0.0,whatsapp_nudge,1,0.05
case_04b4696a5bf3,merch_chef_cart,cust_646858,food_delivery,687.89,card_limit_exceeded,1,130,2,1,0.3333,6,4,AXIS,rupay,0.3496,whatsapp_nudge,0,
case_054fa5c0a3eb,merch_blitz_retail,cust_909477,ecommerce,1282.22,card_limit_exceeded,1,74,0,0,0.0,6,15,ICICI,classic,0.1881,whatsapp_nudge,1,0.55
case_05381c200c7d,merch_quick_bite,cust_979948,food_delivery,519.43,authentication_failed,1,34,3,0,0.0,4,8,ICICI,corporate,0.5381,incentive_link,0,
case_052d3ac7345e,merch_voyage_air,cust_814762,travel,10387.2,upi_pin_timeout,2,120,1,0,0.0,1,15,SBI,platinum,0.3489,voice_call,1,1.57
case_035d65b9217d,merch_stream_pass,cust_337094,subscription,934.0,technical_gateway_error,2,397,5,4,0.4444,4,1,KOTAK,platinum,0.803,voice_call,0,
case_0283f20637e5,merch_skill_core,cust_199556,education,6869.16,insufficient_funds,4,407,3,0,0.0,0,4,ICICI,classic,1.0,incentive_link,0,
case_05a6ffd871f7,merch_trend_hub,cust_266421,ecommerce,4253.39,upi_pin_timeout,1,52,0,0,0.0,3,6,ICICI,signature,0.1022,no_action,1,20.39
case_03ffd60e51c3,merch_blitz_retail,cust_126818,ecommerce,262.27,insufficient_funds,1,42,3,0,0.0,4,1,CITI,platinum,0.3667,whatsapp_nudge,0,
case_043b19847a29,merch_fit_box,cust_719847,subscription,568.96,upi_pin_timeout,1,12,1,1,0.5,2,1,ICICI,classic,0.1085,incentive_link,0,
case_040b3fa06566,merch_blitz_retail,cust_970621,ecommerce,4366.52,technical_gateway_error,1,259,1,1,0.5,4,2,ICICI,signature,0.1296,whatsapp_nudge,1,0.05
case_00a6e9a37bd8,merch_style_kart,cust_659594,ecommerce,580.33,technical_gateway_error,1,302,1,0,0.0,6,3,KOTAK,rupay,0.2188,voice_call,0,
case_03b9336f3414,merch_skill_core,cust_682084,education,2482.87,authentication_failed,1,15,2,2,0.5,3,22,HDFC,corporate,0.4205,email,0,
case_0194b3db31f2,merch_trend_hub,cust_391926,ecommerce,2739.42,authentication_failed,1,206,0,0,0.0,1,21,HDFC,rupay,0.082,whatsapp_nudge,1,0.16
case_04f911d880a6,merch_dev_stack,cust_815293,b2b_saas,12545.78,user_cancelled_checkout,1,119,0,1,1.0,6,9,ICICI,signature,0.0,voice_call,0,
case_03052fd8459b,merch_flow_ops,cust_417529,b2b_saas,5454.58,user_cancelled_checkout,4,408,2,0,0.0,2,20,SBI,upi_standard,0.8284,email,0,
case_0100d69f3345,merch_news_wire,cust_498243,subscription,370.99,authentication_failed,1,443,4,2,0.3333,5,8,ICICI,classic,0.3784,incentive_link,0,
case_03ef9ee56d4d,merch_game_loot,cust_265297,gaming,238.53,authentication_failed,3,1254,3,1,0.25,4,21,HDFC,rupay,0.8701,incentive_link,0,
case_0195f02464e7,merch_cloud_scale,cust_877841,b2b_saas,7549.09,insufficient_funds,1,322,2,0,0.0,2,6,HDFC,classic,0.3998,email,0,
case_016e57b06d15,merch_flow_ops,cust_454978,b2b_saas,13836.59,technical_gateway_error,3,82,5,3,0.375,6,6,ICICI,rupay,1.0,email,1,4.08
case_0383742785f6,merch_cloud_scale,cust_458597,b2b_saas,42646.77,upi_pin_timeout,1,222,2,0,0.0,0,10,HDFC,signature,0.2452,voice_call,1,0.93
case_02344f0ec25a,merch_urban_mart,cust_649428,ecommerce,2681.27,card_limit_exceeded,1,4,0,0,0.0,1,22,ICICI,corporate,0.0098,whatsapp_nudge,0,
case_0431d41c3b2b,merch_fit_box,cust_324311,subscription,4735.92,authentication_failed,1,420,0,0,0.0,5,9,HDFC,platinum,0.1739,email,0,
case_05c10799a59d,merch_quick_bite,cust_876060,food_delivery,447.07,bank_downtime,1,138,0,0,0.0,2,15,HDFC,corporate,0.2194,whatsapp_nudge,0,
case_03b33640afb6,merch_blitz_retail,cust_361851,ecommerce,3893.11,insufficient_funds,1,93,0,0,0.0,3,16,ICICI,classic,0.1252,email,0,
case_05ae8a8460ac,merch_trend_hub,cust_666992,ecommerce,1235.43,insufficient_funds,3,592,1,1,0.5,3,17,ICICI,classic,0.5148,retry_only,0,
case_03b8fa4c9879,merch_play_arena,cust_756866,gaming,958.99,technical_gateway_error,1,290,0,0,0.0,5,14,ICICI,platinum,0.113,voice_call,1,0.66
case_0262f349b1b2,merch_play_arena,cust_171762,gaming,216.8,insufficient_funds,2,204,2,1,0.3333,3,18,SBI,rupay,0.6317,email,0,
case_00fd7cb628bf,merch_data_weave,cust_196904,b2b_saas,19967.47,insufficient_funds,2,366,2,1,0.3333,1,19,HDFC,classic,0.4847,voice_call,0,
case_0190400421cc,merch_dev_stack,cust_786473,b2b_saas,3588.91,authentication_failed,1,27,1,0,0.0,3,16,OTHER,classic,0.3024,whatsapp_nudge,0,
case_011d75301348,merch_blitz_retail,cust_463609,ecommerce,12331.43,authentication_failed,2,638,3,2,0.4,3,19,KOTAK,platinum,0.5945,voice_call,1,1.39
case_0540ae179423,merch_fit_box,cust_746473,subscription,2070.51,insufficient_funds,1,245,3,2,0.4,2,2,HDFC,rupay,0.3306,retry_only,0,
case_03feb5d42b03,merch_style_kart,cust_149938,ecommerce,1511.01,technical_gateway_error,2,413,1,1,0.5,6,3,HDFC,rupay,0.4044,incentive_link,0,
case_01738bfc31a8,merch_urban_mart,cust_866390,ecommerce,300.27,bank_downtime,1,521,4,3,0.4286,1,4,ICICI,rupay,0.5478,email,1,0.48
case_02fc120b6eac,merch_edupath,cust_774839,education,499.0,upi_pin_timeout,1,29,1,0,0.0,5,0,HDFC,rupay,0.2041,email,0,
case_03e5f24db876,merch_fit_box,cust_891143,subscription,959.8,bank_downtime,1,93,3,1,0.25,3,7,AXIS,corporate,0.351,email,0,
case_05069ac78798,merch_skill_core,cust_740141,education,2414.65,upi_pin_timeout,1,579,2,0,0.0,2,2,HDFC,signature,0.4326,email,1,13.37
case_022a092e2468,merch_news_wire,cust_651568,subscription,1393.38,insufficient_funds,1,17,2,2,0.5,1,13,AXIS,signature,0.4517,voice_call,0,
case_04a091585baf,merch_skytrip,cust_654411,travel,11669.06,authentication_failed,2,6,4,2,0.3333,0,7,AXIS,classic,0.7125,incentive_link,1,3.09
case_01adfa323d64,merch_play_arena,cust_370280,gaming,186.48,user_cancelled_checkout,2,319,4,2,0.3333,3,19,ICICI,corporate,0.6761,no_action,0,
case_00b0574db3f5,merch_quick_bite,cust_982296,food_delivery,474.25,card_limit_exceeded,1,327,3,1,0.25,4,0,HDFC,rupay,0.3799,whatsapp_nudge,0,
case_0181b2ab6f12,merch_urban_mart,cust_542254,ecommerce,3906.34,insufficient_funds,1,380,4,2,0.3333,4,20,HDFC,upi_standard,0.3802,retry_only,0,
case_05c92f4b3bf6,merch_blitz_retail,cust_267603,ecommerce,4401.33,technical_gateway_error,1,166,3,3,0.5,2,6,SBI,corporate,0.3158,retry_only,0,
case_01732c749491,merch_quick_bite,cust_167292,food_delivery,234.42,upi_pin_timeout,1,637,1,1,0.5,6,18,HDFC,platinum,0.2946,no_action,1,72.0
case_058f8a823a3d,merch_trend_hub,cust_652395,ecommerce,3864.22,insufficient_funds,2,3,1,0,0.0,4,13,AXIS,platinum,0.5912,email,0,
case_0163583ab697,merch_style_kart,cust_559959,ecommerce,5957.63,bank_downtime,1,77,1,0,0.0,2,9,SBI,platinum,0.3535,whatsapp_nudge,0,
case_01eaa8af9c7f,merch_quick_bite,cust_665011,food_delivery,212.61,technical_gateway_error,1,208,3,2,0.4,2,21,HDFC,classic,0.4388,whatsapp_nudge,0,
case_0300cb225214,merch_game_loot,cust_241462,gaming,1511.13,technical_gateway_error,1,8,3,1,0.25,6,3,AXIS,upi_standard,0.4224,retry_only,0,
case_042bd8c79af4,merch_skytrip,cust_647454,travel,29043.32,technical_gateway_error,1,61,1,0,0.0,4,2,ICICI,classic,0.3514,voice_call,0,
